Subject.ID,Degree.Dat,Offspring.Acc,Mass,Mother.Acc,Father.Acc,Mother.ID,Father.ID,Challenge.Temp,MO2.NMS,MO2.MS,Family,Parent.Group
149,304,2,3.54,2,1,2,4,24,0.452122704,127.7183,14,3
149,304,2,3.54,2,1,2,4,25,0.573679872,162.0565,14,3
149,304,2,3.54,2,1,2,4,26,0.71928612,203.1882,14,3
149,304,2,3.54,2,1,2,4,27,0.622215288,175.767,14,3
149,304,2,3.54,2,1,2,4,28,1.04358432,294.7978,14,3
149,304,2,3.54,2,1,2,4,29,0.83661648,236.3323,14,3
150,304,2,4.29,2,1,2,4,19,0.72932982,170.007,14,3
150,304,2,4.29,2,1,2,4,20,0.7894434,184.0194,14,3
150,304,2,4.29,2,1,2,4,21,1.01830956,237.3682,14,3
150,304,2,4.29,2,1,2,4,22,0.89228832,207.9926,14,3
150,304,2,4.29,2,1,2,4,23,1.20009882,279.7433,14,3
150,304,2,4.29,2,1,2,4,24,0.96254154,224.3687,14,3
150,304,2,4.29,2,1,2,4,25,1.267455,295.4441,14,3
150,304,2,4.29,2,1,2,4,26,1.21748106,283.7951,14,3
150,304,2,4.29,2,1,2,4,27,1.07697462,251.043,14,3
150,304,2,4.29,2,1,2,4,28,1.53977676,358.9223,14,3
150,304,2,4.29,2,1,2,4,29,,,14,3
151,304,2,3.46,2,1,2,4,19,0.524177712,151.4964,14,3
151,304,2,3.46,2,1,2,4,20,0.76716048,221.7227,14,3
151,304,2,3.46,2,1,2,4,21,1.1230296,324.575,14,3
151,304,2,3.46,2,1,2,4,22,0.675130392,195.1244,14,3
151,304,2,3.46,2,1,2,4,23,0.500112792,144.5413,14,3
151,304,2,3.46,2,1,2,4,24,0.80508096,232.6824,14,3
151,304,2,3.46,2,1,2,4,25,0.626125464,180.9611,14,3
151,304,2,3.46,2,1,2,4,26,0.94509504,273.1489,14,3
151,304,2,3.46,2,1,2,4,27,0.651065472,188.1692,14,3
151,304,2,3.46,2,1,2,4,28,0.93780264,271.0412,14,3
151,304,2,3.46,2,1,2,4,29,,,14,3
152,304,2,3.83,2,1,1,4,19,,,13,3
152,304,2,3.83,2,1,1,4,20,0.87824016,229.3055,13,3
152,304,2,3.83,2,1,1,4,21,1.00401462,262.1448,13,3
152,304,2,3.83,2,1,1,4,22,0.278957574,72.83488,13,3
152,304,2,3.83,2,1,1,4,23,0.725420556,189.4048,13,3
152,304,2,3.83,2,1,1,4,24,0.629017704,164.2344,13,3
152,304,2,3.83,2,1,1,4,25,0.6325074,165.1455,13,3
152,304,2,3.83,2,1,1,4,26,,125.9662,13,3
152,304,2,3.83,2,1,1,4,27,0.605898468,158.198,13,3
152,304,2,3.83,2,1,1,4,28,0.80408412,209.9436,13,3
152,304,2,3.83,2,1,1,4,29,,132.2303,13,3
153,494,2,4.07,2,1,2,3,19,1.60861086,395.2361,10,3
153,494,2,4.07,2,1,2,3,20,1.47728088,362.9683,10,3
153,494,2,4.07,2,1,2,3,21,0.89826804,220.7047,10,3
153,494,2,4.07,2,1,2,3,22,0.554198004,136.1666,10,3
153,494,2,4.07,2,1,2,3,23,0.444925656,109.3183,10,3
153,494,2,4.07,2,1,2,3,24,0.689155884,169.3258,10,3
153,494,2,4.07,2,1,2,3,25,0.77129154,189.5065,10,3
153,494,2,4.07,2,1,2,3,26,0.7799985,191.6458,10,3
153,494,2,4.07,2,1,2,3,27,1.2479976,306.6333,10,3
153,494,2,4.07,2,1,2,3,28,1.17398844,288.4492,10,3
153,494,2,4.07,2,1,2,3,29,,,10,3
154,494,2,4.28,2,1,2,3,19,0.587133792,137.1808,10,3
154,494,2,4.28,2,1,2,3,20,0.86483808,202.065,10,3
154,494,2,4.28,2,1,2,3,21,0.73808208,172.4491,10,3
154,494,2,4.28,2,1,2,3,22,0.564100416,131.7992,10,3
154,494,2,4.28,2,1,2,3,23,0.605386656,141.4455,10,3
154,494,2,4.28,2,1,2,3,24,1.0792368,252.1581,10,3
154,494,2,4.28,2,1,2,3,25,0.78878448,184.2954,10,3
154,494,2,4.28,2,1,2,3,26,0.87497856,204.4342,10,3
154,494,2,4.28,2,1,2,3,27,1.2965328,302.9282,10,3
154,494,2,4.28,2,1,2,3,28,1.30522464,304.959,10,3
154,494,2,4.28,2,1,2,3,29,1.37403504,321.0362,10,3
155,494,2,3.53,2,1,1,3,19,0.94090662,266.5458,9,3
155,494,2,3.53,2,1,1,3,20,0.587720448,166.493,9,3
155,494,2,3.53,2,1,1,3,21,0.7834815,221.9494,9,3
155,494,2,3.53,2,1,1,3,22,0.517753728,146.6724,9,3
155,494,2,3.53,2,1,1,3,23,0.353987874,100.2799,9,3
155,494,2,3.53,2,1,1,3,24,0.534808116,151.5037,9,3
155,494,2,3.53,2,1,1,3,25,0.8089902,229.1757,9,3
155,494,2,3.53,2,1,1,3,26,0.708850332,200.8075,9,3
155,494,2,3.53,2,1,1,3,27,1.0859418,307.6322,9,3
155,494,2,3.53,2,1,1,3,28,1.18724778,336.3308,9,3
155,494,2,3.53,2,1,1,3,29,,,9,3
156,494,2,2.26,2,1,1,3,19,0.4529106,200.4029,9,3
156,494,2,2.26,2,1,1,3,20,,,9,3
156,494,2,2.26,2,1,1,3,21,,,9,3
156,494,2,2.26,2,1,1,3,22,0.342223668,151.4264,9,3
156,494,2,2.26,2,1,1,3,23,0.589446576,260.8171,9,3
156,494,2,2.26,2,1,1,3,24,0.33287088,147.288,9,3
156,494,2,2.26,2,1,1,3,25,0.487817856,215.8486,9,3
156,494,2,2.26,2,1,1,3,26,0.316890132,140.2169,9,3
156,494,2,2.26,2,1,1,3,27,0.79830096,353.2305,9,3
156,494,2,2.26,2,1,1,3,28,0.86089836,380.9285,9,3
156,494,2,2.26,2,1,1,3,29,0.730401192,323.1864,9,3
157,513,2,4.48,2,1,2,3,19,0.542773872,121.1549,10,3
157,513,2,4.48,2,1,2,3,20,0.691158096,154.2764,10,3
157,513,2,4.48,2,1,2,3,21,0.78169272,174.485,10,3
157,513,2,4.48,2,1,2,3,22,0.74336736,165.9302,10,3
157,513,2,4.48,2,1,2,3,23,0.77807712,173.6779,10,3
157,513,2,4.48,2,1,2,3,24,0.8460504,188.8505,10,3
157,513,2,4.48,2,1,2,3,25,0.89016072,198.6966,10,3
157,513,2,4.48,2,1,2,3,26,1.00947552,225.3294,10,3
157,513,2,4.48,2,1,2,3,27,1.35585,302.6451,10,3
157,513,2,4.48,2,1,2,3,28,1.77598272,396.4247,10,3
157,513,2,4.48,2,1,2,3,29,1.78682952,398.8459,10,3
158,513,2,3.47,2,1,2,3,19,0.613823724,176.8944,10,3
158,513,2,3.47,2,1,2,3,20,0.79261866,228.4204,10,3
158,513,2,3.47,2,1,2,3,21,1.02522708,295.4545,10,3
158,513,2,3.47,2,1,2,3,22,0.87647436,252.5863,10,3
158,513,2,3.47,2,1,2,3,23,0.660199572,190.2592,10,3
158,513,2,3.47,2,1,2,3,24,0.59282334,170.8425,10,3
158,513,2,3.47,2,1,2,3,25,0.85459896,246.2821,10,3
158,513,2,3.47,2,1,2,3,26,0.670262256,193.1591,10,3
158,513,2,3.47,2,1,2,3,27,1.13606244,327.3955,10,3
158,513,2,3.47,2,1,2,3,28,1.68586416,485.8398,10,3
158,513,2,3.47,2,1,2,3,29,1.3271076,382.4518,10,3
159,513,2,3.36,2,1,1,3,19,1.02834456,306.0549,9,3
159,513,2,3.36,2,1,1,3,20,1.01155824,301.059,9,3
159,513,2,3.36,2,1,1,3,21,0.894054,266.0875,9,3
159,513,2,3.36,2,1,1,3,22,0.65028744,193.5379,9,3
159,513,2,3.36,2,1,1,3,23,0.86267088,256.7473,9,3
159,513,2,3.36,2,1,1,3,24,1.01301792,301.4934,9,3
159,513,2,3.36,2,1,1,3,25,0.97141704,289.1122,9,3
159,513,2,3.36,2,1,1,3,26,0.546942096,162.7804,9,3
159,513,2,3.36,2,1,1,3,27,0.96849768,288.2433,9,3
159,513,2,3.36,2,1,1,3,28,1.15971576,345.1535,9,3
159,513,2,3.36,2,1,1,3,29,,,9,3
160,513,2,4.7,2,1,2,3,19,1.4334948,304.9989,10,3
160,513,2,4.7,2,1,2,3,20,1.548261,329.4172,10,3
160,513,2,4.7,2,1,2,3,21,1.5294942,325.4243,10,3
160,513,2,4.7,2,1,2,3,22,0.7889274,167.8569,10,3
160,513,2,4.7,2,1,2,3,23,0.9477234,201.6433,10,3
160,513,2,4.7,2,1,2,3,24,1.1671506,248.3299,10,3
160,513,2,4.7,2,1,2,3,25,0.956385,203.4862,10,3
160,513,2,4.7,2,1,2,3,26,1.0184598,216.6936,10,3
160,513,2,4.7,2,1,2,3,27,2.0001078,425.5548,10,3
160,513,2,4.7,2,1,2,3,28,1.7915076,381.1718,10,3
160,513,2,4.7,2,1,2,3,29,1.1057976,235.2761,10,3
161,513,2,3.95,2,1,2,3,19,1.0778292,272.8682,10,3
161,513,2,3.95,2,1,2,3,20,1.5579135,394.4085,10,3
161,513,2,3.95,2,1,2,3,21,0.7880355,199.5027,10,3
161,513,2,3.95,2,1,2,3,22,1.0618506,268.8229,10,3
161,513,2,3.95,2,1,2,3,23,0.588303,148.9375,10,3
161,513,2,3.95,2,1,2,3,24,0.54777546,138.6773,10,3
161,513,2,3.95,2,1,2,3,25,0.57697272,146.069,10,3
161,513,2,3.95,2,1,2,3,26,0.65715624,166.3687,10,3
161,513,2,3.95,2,1,2,3,27,0.8265294,209.248,10,3
161,513,2,3.95,2,1,2,3,28,1.2034791,304.6783,10,3
161,513,2,3.95,2,1,2,3,29,,,10,3
162,513,2,3.28,2,1,1,3,19,0.702421776,214.153,9,3
162,513,2,3.28,2,1,1,3,20,0.87784464,267.6356,9,3
162,513,2,3.28,2,1,1,3,21,1.21014024,368.9452,9,3
162,513,2,3.28,2,1,1,3,22,0.8179584,249.3776,9,3
162,513,2,3.28,2,1,1,3,23,0.635816592,193.8465,9,3
162,513,2,3.28,2,1,1,3,24,0.629681904,191.9762,9,3
162,513,2,3.28,2,1,1,3,25,0.689714208,210.2787,9,3
162,513,2,3.28,2,1,1,3,26,0.535470624,163.2532,9,3
162,513,2,3.28,2,1,1,3,27,0.82087968,250.2682,9,3
162,513,2,3.28,2,1,1,3,28,0.96913464,295.4679,9,3
162,513,2,3.28,2,1,1,3,29,,,9,3
163,513,2,2.78,2,1,1,3,19,,,9,3
163,513,2,2.78,2,1,1,3,20,,,9,3
163,513,2,2.78,2,1,1,3,21,,,9,3
163,513,2,2.78,2,1,1,3,22,,,9,3
163,513,2,2.78,2,1,1,3,23,,,9,3
163,513,2,2.78,2,1,1,3,24,,,9,3
163,513,2,2.78,2,1,1,3,25,,,9,3
163,513,2,2.78,2,1,1,3,26,,,9,3
163,513,2,2.78,2,1,1,3,27,,,9,3
163,513,2,2.78,2,1,1,3,28,0.8506512,305.9896403,9,3
163,513,2,2.78,2,1,1,3,29,0.98044884,352.6794388,9,3
164,513,2,2.57,2,1,1,3,19,1.0614681,413.0226,9,3
164,513,2,2.57,2,1,1,3,20,0.383524218,149.2312,9,3
164,513,2,2.57,2,1,1,3,21,0.58839858,228.9489,9,3
164,513,2,2.57,2,1,1,3,22,0.604706256,235.2943,9,3
164,513,2,2.57,2,1,1,3,23,0.54212004,210.9417,9,3
164,513,2,2.57,2,1,1,3,24,0.453088944,176.2992,9,3
164,513,2,2.57,2,1,1,3,25,0.709163532,275.9391,9,3
164,513,2,2.57,2,1,1,3,26,0.414376578,161.236,9,3
164,513,2,2.57,2,1,1,3,27,0.653629284,254.3305,9,3
164,513,2,2.57,2,1,1,3,28,0.92997828,361.8593,9,3
164,513,2,2.57,2,1,1,3,29,0.90206424,350.9978,9,3
165,532,2,5.16,2,1,1,3,19,0.88298112,171.1204,9,3
165,532,2,5.16,2,1,1,3,20,1.33957152,259.6069,9,3
165,532,2,5.16,2,1,1,3,21,1.55887872,302.1083,9,3
165,532,2,5.16,2,1,1,3,22,1.41219456,273.6811,9,3
165,532,2,5.16,2,1,1,3,23,1.30361952,252.6394,9,3
165,532,2,5.16,2,1,1,3,24,1.1217024,217.3842,9,3
165,532,2,5.16,2,1,1,3,25,1.76308608,341.6833,9,3
165,532,2,5.16,2,1,1,3,26,1.51142208,292.9113,9,3
165,532,2,5.16,2,1,1,3,27,2.03632128,394.6359,9,3
165,532,2,5.16,2,1,1,3,28,2.30308512,446.3343,9,3
165,532,2,5.16,2,1,1,3,29,1.53083616,296.6737,9,3
166,532,2,3.09,2,1,1,3,19,0.76144986,246.4239,9,3
166,532,2,3.09,2,1,1,3,20,0.65173086,210.9161,9,3
166,532,2,3.09,2,1,1,3,21,0.575805312,186.3448,9,3
166,532,2,3.09,2,1,1,3,22,0.709662492,229.6642,9,3
166,532,2,3.09,2,1,1,3,23,0.86165988,278.8543,9,3
166,532,2,3.09,2,1,1,3,24,0.76144986,246.4239,9,3
166,532,2,3.09,2,1,1,3,25,1.02843276,332.8261,9,3
166,532,2,3.09,2,1,1,3,26,0.89384412,289.2699,9,3
166,532,2,3.09,2,1,1,3,27,1.03209006,334.0097,9,3
166,532,2,3.09,2,1,1,3,28,1.51704804,490.9541,9,3
166,532,2,3.09,2,1,1,3,29,1.3202853,427.2768,9,3
167,532,2,3.32,2,1,2,3,19,0.614143296,184.9829,10,3
167,532,2,3.32,2,1,2,3,20,0.97538688,293.7912,10,3
167,532,2,3.32,2,1,2,3,21,0.98414784,296.4301,10,3
167,532,2,3.32,2,1,2,3,22,0.44680896,134.581,10,3
167,532,2,3.32,2,1,2,3,23,0.482290848,145.2683,10,3
167,532,2,3.32,2,1,2,3,24,0.56508192,170.2054,10,3
167,532,2,3.32,2,1,2,3,25,0.382123872,115.0975,10,3
167,532,2,3.32,2,1,2,3,26,0.559825344,168.6221,10,3
167,532,2,3.32,2,1,2,3,27,0.77826528,234.4173,10,3
167,532,2,3.32,2,1,2,3,28,0.96954624,292.032,10,3
167,532,2,3.32,2,1,2,3,29,0.86952528,261.9052,10,3
168,532,2,2.55,2,1,2,3,19,0.41561979,162.9882,10,3
168,532,2,2.55,2,1,2,3,20,0.64315638,252.2182,10,3
168,532,2,2.55,2,1,2,3,21,0.54573516,214.0138,10,3
168,532,2,2.55,2,1,2,3,22,0.8037618,315.2007,10,3
168,532,2,2.55,2,1,2,3,23,0.8471091,332.1996,10,3
168,532,2,2.55,2,1,2,3,24,0.44214246,173.3892,10,3
168,532,2,2.55,2,1,2,3,25,0.52501662,205.8889,10,3
168,532,2,2.55,2,1,2,3,26,0.595107,233.3753,10,3
168,532,2,2.55,2,1,2,3,27,0.7523328,295.0325,10,3
168,532,2,2.55,2,1,2,3,28,1.0822131,424.3973,10,3
168,532,2,2.55,2,1,2,3,29,1.0197636,399.9073,10,3
169,532,2,2.32,2,1,1,3,19,0.40631616,175.1363,9,3
169,532,2,2.32,2,1,1,3,20,0.81263232,350.2726,9,3
169,532,2,2.32,2,1,1,3,21,0.56825376,244.937,9,3
169,532,2,2.32,2,1,1,3,22,0.444739536,191.6981,9,3
169,532,2,2.32,2,1,1,3,23,0.465496992,200.6452,9,3
169,532,2,2.32,2,1,1,3,24,,,9,3
169,532,2,2.32,2,1,1,3,25,0.357587664,154.1326,9,3
169,532,2,2.32,2,1,1,3,26,0.395937432,170.6627,9,3
169,532,2,2.32,2,1,1,3,27,0.441353568,190.2386,9,3
169,532,2,2.32,2,1,1,3,28,0.676163088,291.4496,9,3
169,532,2,2.32,2,1,1,3,29,0.63376488,273.1745,9,3
170,532,2,2.08,2,1,1,3,19,1.27664712,613.7726,9,3
170,532,2,2.08,2,1,1,3,20,1.23387096,593.2072,9,3
170,532,2,2.08,2,1,1,3,21,,,9,3
170,532,2,2.08,2,1,1,3,22,,,9,3
170,532,2,2.08,2,1,1,3,23,0.547387344,263.167,9,3
170,532,2,2.08,2,1,1,3,24,0.662882976,318.6937,9,3
170,532,2,2.08,2,1,1,3,25,,243.3816,9,3
170,532,2,2.08,2,1,1,3,26,0.93517536,449.6035,9,3
170,532,2,2.08,2,1,1,3,27,0.572610528,275.2935,9,3
170,532,2,2.08,2,1,1,3,28,,236.7865,9,3
170,532,2,2.08,2,1,1,3,29,0.96320112,463.0775,9,3
171,532,2,1.73,2,1,1,3,19,0.74923506,433.0839,9,3
171,532,2,1.73,2,1,1,3,20,0.620393256,358.6088,9,3
171,532,2,1.73,2,1,1,3,21,,289.3496,9,3
171,532,2,1.73,2,1,1,3,22,0.507231396,293.1973,9,3
171,532,2,1.73,2,1,1,3,23,0.420252084,242.9203,9,3
171,532,2,1.73,2,1,1,3,24,0.529863768,306.2796,9,3
171,532,2,1.73,2,1,1,3,25,0.88532514,511.7486,9,3
171,532,2,1.73,2,1,1,3,26,0.381495996,220.5179,9,3
171,532,2,1.73,2,1,1,3,27,0.673645896,389.3907,9,3
171,532,2,1.73,2,1,1,3,28,0.666989316,385.543,9,3
171,532,2,1.73,2,1,1,3,29,,,9,3
172,380,2,2.17,1,2,3,2,19,0.680527332,313.6071,7,2
172,380,2,2.17,1,2,3,2,20,0.659744496,304.0297,7,2
172,380,2,2.17,1,2,3,2,21,0.697772664,321.5542,7,2
172,380,2,2.17,1,2,3,2,22,0.638077284,294.0448,7,2
172,380,2,2.17,1,2,3,2,23,0.619505388,285.4864,7,2
172,380,2,2.17,1,2,3,2,24,0.74213886,341.9995,7,2
172,380,2,2.17,1,2,3,2,25,0.626433,288.6788,7,2
172,380,2,2.17,1,2,3,2,26,0.83573532,385.1315,7,2
172,380,2,2.17,1,2,3,2,27,0.78635766,362.3768,7,2
172,380,2,2.17,1,2,3,2,28,0.80036028,368.8296,7,2
172,380,2,2.17,1,2,3,2,29,,,7,2
173,399,2,2.55,1,2,3,2,19,0.8757624,343.4362,7,2
173,399,2,2.55,1,2,3,2,20,0.9705387,380.6034,7,2
173,399,2,2.55,1,2,3,2,21,1.2467859,488.9356,7,2
173,399,2,2.55,1,2,3,2,22,1.2952761,507.9514,7,2
173,399,2,2.55,1,2,3,2,23,0.67357296,264.1463,7,2
173,399,2,2.55,1,2,3,2,24,0.8720889,341.9956,7,2
173,399,2,2.55,1,2,3,2,25,0.962457,377.4341,7,2
173,399,2,2.55,1,2,3,2,26,1.4010729,549.4404,7,2
173,399,2,2.55,1,2,3,2,27,0.9191097,360.4352,7,2
173,399,2,2.55,1,2,3,2,28,1.1968263,469.3437,7,2
173,399,2,2.55,1,2,3,2,29,0.8588643,336.8095,7,2
174,399,2,4.27,1,2,4,2,19,0.7424895,173.8851,8,2
174,399,2,4.27,1,2,4,2,20,1.45093314,339.797,8,2
174,399,2,4.27,1,2,4,2,21,1.53351246,359.1364,8,2
174,399,2,4.27,1,2,4,2,22,1.46469636,343.0202,8,2
174,399,2,4.27,1,2,4,2,23,1.23072162,288.2252,8,2
174,399,2,4.27,1,2,4,2,24,1.23941418,290.2609,8,2
174,399,2,4.27,1,2,4,2,25,1.71170994,400.8688,8,2
174,399,2,4.27,1,2,4,2,26,1.8218157,426.6547,8,2
174,399,2,4.27,1,2,4,2,27,1.70881242,400.1903,8,2
174,399,2,4.27,1,2,4,2,28,1.69722234,397.476,8,2
174,399,2,4.27,1,2,4,2,29,,,8,2
175,399,2,2.88,1,2,4,2,19,0.6924204,240.4238,8,2
175,399,2,2.88,1,2,4,2,20,1.01408448,352.1127,8,2
175,399,2,2.88,1,2,4,2,21,1.0148172,352.3671,8,2
175,399,2,2.88,1,2,4,2,22,1.0477896,363.8158,8,2
175,399,2,2.88,1,2,4,2,23,0.84922248,294.8689,8,2
175,399,2,2.88,1,2,4,2,24,0.95546688,331.7593,8,2
175,399,2,2.88,1,2,4,2,25,0.46600992,161.809,8,2
175,399,2,2.88,1,2,4,2,26,1.11080352,385.6957,8,2
175,399,2,2.88,1,2,4,2,27,0.952536,330.7417,8,2
175,399,2,2.88,1,2,4,2,28,0.89465112,310.6428,8,2
175,399,2,2.88,1,2,4,2,29,,,8,2
176,399,2,4.14,1,2,4,2,19,1.69542408,409.5227,8,2
176,399,2,4.14,1,2,4,2,20,1.11747156,269.9207,8,2
176,399,2,4.14,1,2,4,2,21,1.36257564,329.1245,8,2
176,399,2,4.14,1,2,4,2,22,1.1928882,288.1372,8,2
176,399,2,4.14,1,2,4,2,23,1.25742744,303.7264,8,2
176,399,2,4.14,1,2,4,2,24,1.24292424,300.2232,8,2
176,399,2,4.14,1,2,4,2,25,1.11602124,269.5703,8,2
176,399,2,4.14,1,2,4,2,26,1.51268376,365.3825,8,2
176,399,2,4.14,1,2,4,2,27,1.66206672,401.4654,8,2
176,399,2,4.14,1,2,4,2,28,1.62218292,391.8316,8,2
176,399,2,4.14,1,2,4,2,29,,,8,2
177,399,2,2.31,1,2,4,2,19,0.81417084,352.4549,8,2
177,399,2,2.31,1,2,4,2,20,0.686376936,297.1329,8,2
177,399,2,2.31,1,2,4,2,21,0.503078076,217.7827,8,2
177,399,2,2.31,1,2,4,2,22,0.419820642,181.7405,8,2
177,399,2,2.31,1,2,4,2,23,0.553430052,239.5801,8,2
177,399,2,2.31,1,2,4,2,24,0.556080156,240.7273,8,2
177,399,2,2.31,1,2,4,2,25,0.484527348,209.7521,8,2
177,399,2,2.31,1,2,4,2,26,0.697419036,301.913,8,2
177,399,2,2.31,1,2,4,2,27,0.7545435,326.6422,8,2
177,399,2,2.31,1,2,4,2,28,0.81122628,351.1802,8,2
177,399,2,2.31,1,2,4,2,29,0.721711656,312.4293,8,2
178,399,2,4.25,1,2,4,2,19,0.3486294,82.03045,8,2
178,399,2,4.25,1,2,4,2,20,0.704214,165.6974,8,2
178,399,2,4.25,1,2,4,2,21,0.5459832,128.4666,8,2
178,399,2,4.25,1,2,4,2,22,0.5807592,136.6492,8,2
178,399,2,4.25,1,2,4,2,23,0.5990166,140.9451,8,2
178,399,2,4.25,1,2,4,2,24,0.5233788,123.1479,8,2
178,399,2,4.25,1,2,4,2,25,0.5972778,140.5359,8,2
178,399,2,4.25,1,2,4,2,26,0.5820633,136.9561,8,2
178,399,2,4.25,1,2,4,2,27,0.937503,220.5889,8,2
178,399,2,4.25,1,2,4,2,28,1.238895,291.5047,8,2
178,399,2,4.25,1,2,4,2,29,0.9903915,233.0333,8,2
179,399,2,3.04,1,2,4,2,19,0.386296104,127.0711,8,2
179,399,2,3.04,1,2,4,2,20,0.431592048,141.9711,8,2
179,399,2,3.04,1,2,4,2,21,0.653754384,215.0508,8,2
179,399,2,3.04,1,2,4,2,22,0.98202192,323.0335,8,2
179,399,2,3.04,1,2,4,2,23,0.473741424,155.836,8,2
179,399,2,3.04,1,2,4,2,24,0.9805584,322.5521,8,2
179,399,2,3.04,1,2,4,2,25,0.8159124,268.3922,8,2
179,399,2,3.04,1,2,4,2,26,1.53011016,503.3257,8,2
179,399,2,3.04,1,2,4,2,27,0.91543176,301.1289,8,2
179,399,2,3.04,1,2,4,2,28,1.20154992,395.2467,8,2
179,399,2,3.04,1,2,4,2,29,,,8,2
180,399,2,1.93,1,2,4,2,19,0.38582445,199.909,8,2
180,399,2,1.93,1,2,4,2,20,0.504193176,261.24,8,2
180,399,2,1.93,1,2,4,2,21,0.697363848,361.3284,8,2
180,399,2,1.93,1,2,4,2,22,,193.7874,8,2
180,399,2,1.93,1,2,4,2,23,0.386858238,200.4447,8,2
180,399,2,1.93,1,2,4,2,24,0.346835874,179.7077,8,2
180,399,2,1.93,1,2,4,2,25,0.417428826,216.2844,8,2
180,399,2,1.93,1,2,4,2,26,0.630019944,326.4352,8,2
180,399,2,1.93,1,2,4,2,27,0.77681784,402.4963,8,2
180,399,2,1.93,1,2,4,2,28,0.8787198,455.2952,8,2
180,399,2,1.93,1,2,4,2,29,,,8,2
181,418,2,2.91,1,2,4,2,19,1.57715862,541.9789,8,2
181,418,2,2.91,1,2,4,2,20,1.26070134,433.2307,8,2
181,418,2,2.91,1,2,4,2,21,1.24092276,426.4339,8,2
181,418,2,2.91,1,2,4,2,22,1.3295601,456.8935,8,2
181,418,2,2.91,1,2,4,2,23,1.41966252,487.8565,8,2
181,418,2,2.91,1,2,4,2,24,1.27315452,437.5101,8,2
181,418,2,2.91,1,2,4,2,25,1.06438062,365.7665,8,2
181,418,2,2.91,1,2,4,2,26,1.3661871,469.4801,8,2
181,418,2,2.91,1,2,4,2,27,1.38157044,474.7665,8,2
181,418,2,2.91,1,2,4,2,28,,,8,2
181,418,2,2.91,1,2,4,2,29,,,8,2
182,418,2,3.19,1,2,3,2,19,1.00712508,315.7132,7,2
182,418,2,3.19,1,2,3,2,20,0.722235852,226.4062,7,2
182,418,2,3.19,1,2,3,2,21,0.66654432,208.9481,7,2
182,418,2,3.19,1,2,3,2,22,0.650757744,203.9993,7,2
182,418,2,3.19,1,2,3,2,23,0.488068308,152.9995,7,2
182,418,2,3.19,1,2,3,2,24,0.86460738,271.0368,7,2
182,418,2,3.19,1,2,3,2,25,0.82660266,259.1231,7,2
182,418,2,3.19,1,2,3,2,26,1.31262456,411.481,7,2
182,418,2,3.19,1,2,3,2,27,1.20518814,377.8019,7,2
182,418,2,3.19,1,2,3,2,28,1.3703625,429.5807,7,2
182,418,2,3.19,1,2,3,2,29,,,7,2
183,418,2,2.38,1,2,4,2,19,0.451143504,189.5561,8,2
183,418,2,2.38,1,2,4,2,20,0.479836584,201.612,8,2
183,418,2,2.38,1,2,4,2,21,0.525745512,220.9015,8,2
183,418,2,2.38,1,2,4,2,22,0.4635036,194.7494,8,2
183,418,2,2.38,1,2,4,2,23,0.426423312,179.1695,8,2
183,418,2,2.38,1,2,4,2,24,0.361164948,151.75,8,2
183,418,2,2.38,1,2,4,2,25,0.549141408,230.7317,8,2
183,418,2,2.38,1,2,4,2,26,0.549141408,230.7317,8,2
183,418,2,2.38,1,2,4,2,27,0.667003752,280.2537,8,2
183,418,2,2.38,1,2,4,2,28,0.80046336,336.3291,8,2
183,418,2,2.38,1,2,4,2,29,0.192611496,,8,2
184,418,2,2.29,1,2,3,2,19,1.15077438,502.5216,7,2
184,418,2,2.29,1,2,3,2,20,0.78632568,343.3737,7,2
184,418,2,2.29,1,2,3,2,21,0.77454552,338.2295,7,2
184,418,2,2.29,1,2,3,2,22,0.721387548,315.0164,7,2
184,418,2,2.29,1,2,3,2,23,0.96744564,422.4653,7,2
184,418,2,2.29,1,2,3,2,24,0.97039068,423.7514,7,2
184,418,2,2.29,1,2,3,2,25,0.97996206,427.931,7,2
184,418,2,2.29,1,2,3,2,26,1.1007087,480.6588,7,2
184,418,2,2.29,1,2,3,2,27,0.9019185,393.8509,7,2
184,418,2,2.29,1,2,3,2,28,1.07273082,468.4414,7,2
184,418,2,2.29,1,2,3,2,29,,,7,2
185,418,2,3.03,1,2,4,2,19,0.78963378,260.6052,8,2
185,418,2,3.03,1,2,4,2,20,0.81451566,268.817,8,2
185,418,2,3.03,1,2,4,2,21,0.641952504,211.8655,8,2
185,418,2,3.03,1,2,4,2,22,0.727575444,240.1239,8,2
185,418,2,3.03,1,2,4,2,23,0.523397664,172.7385,8,2
185,418,2,3.03,1,2,4,2,24,0.50056488,165.2029,8,2
185,418,2,3.03,1,2,4,2,25,0.633170664,208.9672,8,2
185,418,2,3.03,1,2,4,2,26,0.80280654,264.9527,8,2
185,418,2,3.03,1,2,4,2,27,0.8855022,292.245,8,2
185,418,2,3.03,1,2,4,2,28,0.93599778,308.9102,8,2
185,418,2,3.03,1,2,4,2,29,,,8,2
186,418,2,3.61,1,2,4,2,19,0.627537744,173.8332,8,2
186,418,2,3.61,1,2,4,2,20,0.5899554,163.4225,8,2
186,418,2,3.61,1,2,4,2,21,0.434017806,120.2265,8,2
186,418,2,3.61,1,2,4,2,22,0.8885748,246.1426,8,2
186,418,2,3.61,1,2,4,2,23,,,8,2
186,418,2,3.61,1,2,4,2,24,0.538825932,149.2593,8,2
